person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,cb_person_default_on_file_Y
175000,6.0,3500,11.91,0,0.02,2,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
175000,3.0,7200,8.38,0,0.04,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
174708,9.0,9000,10.59,0,0.05,3,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
174000,2.0,8800,14.27,0,0.05,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
174000,8.0,12000,12.53,0,0.07,4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
162000,5.0,25000,16.0,1,0.15,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
173467,10.0,10000,11.71,0,0.06,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
15000,0.0,3175,11.54,1,0.21,3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
96000,2.0,25000,15.68,1,0.26,4,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
15120,0.0,1500,10.59,0,0.1,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
97908,8.0,25000,12.61,1,0.26,2,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
15204,7.0,2800,8.49,1,0.18,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
159600,0.0,30000,17.27,1,0.19,4,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
171500,6.0,18000,8.9,0,0.1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
170004,3.0,10000,11.11,0,0.06,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
158004,0.0,25000,14.59,1,0.16,2,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
170000,0.0,13000,12.42,0,0.08,3,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
110000,7.0,25000,15.7,0,0.23,2,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
15360,7.0,2500,12.53,1,0.16,3,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
134300,3.0,5000,16.49,1,0.03,2,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
170000,2.0,20000,7.49,0,0.12,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100580,6.0,25000,14.96,1,0.25,2,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
113000,7.0,25000,12.73,0,0.22,4,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
120000,8.0,25000,10.65,0,0.21,4,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
120000,6.0,25000,10.74,0,0.21,2,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
120000,7.0,25000,9.99,0,0.21,2,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
91800,5.0,25000,15.33,1,0.23,2,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
15600,5.0,1000,7.29,0,0.06,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
108000,2.0,25000,15.05,1,0.23,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
129996,6.0,25000,10.75,0,0.19,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
130000,4.0,25000,16.02,0,0.19,2,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
130000,7.0,25000,11.49,0,0.19,4,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
170000,4.0,20000,12.53,0,0.12,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
170000,0.0,12000,13.57,0,0.07,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
169000,1.0,14000,11.14,0,0.08,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
168750,10.0,24250,12.87,0,0.14,3,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
168600,3.0,20000,11.58,0,0.12,3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
168288,5.0,1800,11.12,0,0.01,3,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
168000,2.0,35000,10.65,0,0.21,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
133300,6.0,25000,10.37,0,0.19,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
15600,5.0,3300,6.39,1,0.21,4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
134000,8.0,25000,16.07,0,0.19,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
134000,7.0,25000,10.62,0,0.19,2,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
15600,0.0,3200,18.09,1,0.21,2,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
135000,5.0,25000,11.36,0,0.19,4,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
135660,10.0,25000,12.53,0,0.18,4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
145000,0.0,25000,9.99,0,0.17,4,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
150000,4.0,25000,10.36,0,0.17,3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
165000,3.0,9600,5.99,0,0.06,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153000,5.0,24000,15.62,1,0.16,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
165000,5.0,20000,10.37,0,0.12,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
165000,0.0,25000,19.74,0,0.15,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
165000,5.0,20000,6.91,0,0.12,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16000,7.0,6000,7.9,1,0.38,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
16000,3.0,2275,13.06,0,0.14,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
16000,7.0,2000,6.39,0,0.13,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
148000,1.0,25000,14.93,1,0.17,3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
16000,1.0,5600,12.84,1,0.35,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
16020,3.0,3625,17.14,1,0.23,2,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
16094,2.0,5500,7.14,1,0.34,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
175000,2.0,25000,8.9,0,0.14,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
16200,6.0,2000,12.42,0,0.12,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
185000,7.0,25000,12.68,0,0.14,2,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True
162000,9.0,25000,11.03,0,0.15,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
161000,10.0,30000,7.9,0,0.19,4,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
160000,0.0,35000,10.65,0,0.22,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
225000,5.0,25000,11.86,0,0.11,4,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
16400,1.0,5000,8.94,1,0.3,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
16500,6.0,4375,9.63,1,0.27,4,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
49500,6.0,24750,14.22,1,0.5,3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
60000,4.0,24750,9.33,1,0.41,3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
84200,8.0,24500,13.85,0,0.29,4,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
16800,5.0,2000,10.65,0,0.12,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
92000,8.0,24500,11.46,0,0.27,4,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
160000,5.0,35000,7.66,0,0.22,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
160000,9.0,12000,16.77,0,0.07,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
160000,1.0,12000,9.63,0,0.07,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
160000,6.0,25000,12.23,0,0.16,4,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
125800,0.0,10000,14.09,1,0.07,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
54000,2.0,24250,13.98,1,0.45,4,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
62500,1.0,24250,10.62,1,0.39,4,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
68400,9.0,24250,17.56,1,0.35,4,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
56045,1.0,24250,14.96,1,0.37,2,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
74000,7.0,24250,15.65,1,0.33,2,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
65453,9.0,24250,15.7,1,0.31,2,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
89908,1.0,24250,12.53,0,0.27,3,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
78000,0.0,24250,17.56,1,0.31,3,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
100000,0.0,24250,12.87,0,0.24,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
103000,6.0,24250,15.7,0,0.24,2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
160000,5.0,15000,11.14,0,0.09,4,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
160000,3.0,20000,16.0,0,0.13,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
160000,2.0,25000,15.65,0,0.16,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
160000,3.0,15250,15.31,0,0.1,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
160000,3.0,20000,13.47,0,0.13,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
16800,0.0,4750,13.85,1,0.28,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
16800,0.0,6000,10.39,1,0.36,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
115200,0.0,24250,11.36,0,0.21,2,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
144000,0.0,24250,11.83,0,0.17,3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
287000,3.0,24250,12.53,0,0.08,3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
108000,1.0,24150,14.96,1,0.22,3,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
43000,7.0,24000,13.85,1,0.56,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
47004,1.0,24000,11.58,1,0.51,4,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
48000,4.0,24000,16.29,1,0.5,2,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True
44964,2.0,24000,16.29,1,0.53,2,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
52000,4.0,24000,10.74,1,0.46,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
17352,4.0,2250,15.27,0,0.13,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
47000,3.0,24000,17.8,1,0.51,2,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
17400,6.0,1000,11.36,0,0.06,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
49000,2.0,24000,17.56,1,0.49,4,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
60000,0.0,24000,7.9,1,0.4,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60000,3.0,24000,10.99,1,0.4,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
60000,0.0,24000,7.29,1,0.4,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60000,5.0,24000,10.75,1,0.4,2,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
62004,9.0,24000,7.9,1,0.39,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
62400,3.0,24000,14.84,1,0.38,2,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
59000,5.0,24000,19.69,1,0.41,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
60000,0.0,24000,14.96,1,0.4,4,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
66143,9.0,24000,6.99,1,0.36,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
